"Abstract: In this work we present a novel framework called ""Physics-Coupled Spatio-Temporal Active Learning"" (PCSAL) that enables data-efficient learning of nonlinear dynamical systems by actively sampling their spatiotemporal states under uncertainties. Unlike existing methods, which often rely on predefined uncertainty metrics and fixed sampling strategies, PCSAL adapts the spatio-temporal distribution of sampling points based on both state estimations from physical simulations and model predictions. This ensures more accurate representation of dynamics along critical regions such as phase transitions or bifurcations, while also enabling efficient exploration of large datasets using minimal resources. We demonstrate the effectiveness of our approach across various examples ranging from linear chaos circuits to nonlinear thermoacoustic systems and a turbulent flow system. Our results indicate significant improvements in accuracy compared to prior active learning techniques, highlighting the advantages of incorporating physics constraints into data acquisition and exploitation processes.",1
"Graph neural networks (GNNs) have been popularly used in analyzing graph-structured data, showing promising results in various applications such as node classification, link prediction and network recommendation. In this paper, we present a new graph attention neural network, namely GIPA, for attributed graph data learning. GIPA consists of three key components: attention, feature propagation and aggregation. Specifically, the attention component introduces a new multi-layer perceptron based multi-head to generate better non-linear feature mapping and representation than conventional implementations such as dot-product. The propagation component considers not only node features but also edge features, which differs from existing GNNs that merely consider node features. The aggregation component uses a residual connection to generate the final embedding. We evaluate the performance of GIPA using the Open Graph Benchmark proteins (ogbn-proteins for short) dataset. The experimental results reveal that GIPA can beat the state-of-the-art models in terms of prediction accuracy, e.g., GIPA achieves an average test ROC-AUC of $0.8700\pm 0.0010$ and outperforms all the previous methods listed in the ogbn-proteins leaderboard.",0
"In recent years, graph learning has emerged as a powerful tool in fields such as machine learning and data analysis. However, existing algorithms suffer from drawbacks including high computational complexity, poor scalability, and limited generalizability across different types of graphs. To address these challenges, we propose GIPA (General Information Propagation Algorithm), a novel algorithm that efficiently propagates information on complex networks while overcoming limitations of prior methods. Our approach relies on a diffusion model combined with a smart neighborhood selection strategy. Extensive experiments demonstrate the superiority of our method compared to state-of-the-art alternatives in terms of accuracy, efficiency, and robustness. This work contributes to the development of effective and efficient graph learning techniques applicable to real-world problems in diverse domains.",1
"Structured text understanding on Visually Rich Documents (VRDs) is a crucial part of Document Intelligence. Due to the complexity of content and layout in VRDs, structured text understanding has been a challenging task. Most existing studies decoupled this problem into two sub-tasks: entity labeling and entity linking, which require an entire understanding of the context of documents at both token and segment levels. However, little work has been concerned with the solutions that efficiently extract the structured data from different levels. This paper proposes a unified framework named StrucTexT, which is flexible and effective for handling both sub-tasks. Specifically, based on the transformer, we introduce a segment-token aligned encoder to deal with the entity labeling and entity linking tasks at different levels of granularity. Moreover, we design a novel pre-training strategy with three self-supervised tasks to learn a richer representation. StrucTexT uses the existing Masked Visual Language Modeling task and the new Sentence Length Prediction and Paired Boxes Direction tasks to incorporate the multi-modal information across text, image, and layout. We evaluate our method for structured text understanding at segment-level and token-level and show it outperforms the state-of-the-art counterparts with significantly superior performance on the FUNSD, SROIE, and EPHOIE datasets.",0
"This paper presents ""StrucTexT"", a new model architecture that aims to improve text understanding by allowing models to learn from multiple sources of data such as images, videos, audio etc along with the traditional text data. Our approach uses multi modal transformer architectures which have achieved state of art performance on several natural language processing tasks but lack the ability to take advantage of extra modalities available at training time. In particular we propose extending these architectures to explicitly consider structure within input data and use them for jointly representing structured knowledge across different modalities. We evaluate our proposed method on several benchmark datasets including both standard NLP benchmarks like GLUE as well as more specialized ones focused on multi modal fusion and show significant improvements compared to the previous state of art methods using only textual representation of knowledge. As one concrete application, we present results showing how our trained model can generate descriptions of object scenes directly conditioned on video inputs, improving over strong baselines.",1
"One intriguing property of deep neural networks (DNNs) is their inherent vulnerability to backdoor attacks -- a trojan model responds to trigger-embedded inputs in a highly predictable manner while functioning normally otherwise. Despite the plethora of prior work on DNNs for continuous data (e.g., images), the vulnerability of graph neural networks (GNNs) for discrete-structured data (e.g., graphs) is largely unexplored, which is highly concerning given their increasing use in security-sensitive domains. To bridge this gap, we present GTA, the first backdoor attack on GNNs. Compared with prior work, GTA departs in significant ways: graph-oriented -- it defines triggers as specific subgraphs, including both topological structures and descriptive features, entailing a large design spectrum for the adversary; input-tailored -- it dynamically adapts triggers to individual graphs, thereby optimizing both attack effectiveness and evasiveness; downstream model-agnostic -- it can be readily launched without knowledge regarding downstream models or fine-tuning strategies; and attack-extensible -- it can be instantiated for both transductive (e.g., node classification) and inductive (e.g., graph classification) tasks, constituting severe threats for a range of security-critical applications. Through extensive evaluation using benchmark datasets and state-of-the-art models, we demonstrate the effectiveness of GTA. We further provide analytical justification for its effectiveness and discuss potential countermeasures, pointing to several promising research directions.",0
"In recent years, graph neural networks (GNNs) have emerged as powerful models for learning representations from graphs, achieving state-of-the-art results on a wide range of tasks including node classification, edge prediction, and community detection. However, these models are vulnerable to backdoors which can alter their behavior without changing model parameters. This work examines the threat posed by graph backdoors to GNNs and presents new techniques that improve robustness against such attacks. We demonstrate the effectiveness of our methods through extensive experiments on several benchmark datasets, showing significant improvements over existing defenses. Our findings highlight the importance of developing effective defense mechanisms to protect machine learning models from adversarial inputs.",1
"Deep convolutional neural networks (CNNs) have shown outstanding performance in the task of semantically segmenting images. Applying the same methods on 3D data still poses challenges due to the heavy memory requirements and the lack of structured data. Here, we propose LatticeNet, a novel approach for 3D semantic segmentation, which takes raw point clouds as input. A PointNet describes the local geometry which we embed into a sparse permutohedral lattice. The lattice allows for fast convolutions while keeping a low memory footprint. Further, we introduce DeformSlice, a novel learned data-dependent interpolation for projecting lattice features back onto the point cloud. We present results of 3D segmentation on multiple datasets where our method achieves state-of-the-art performance. We also extend and evaluate our network for instance and dynamic object segmentation.",0
"In recent years, deep learning techniques have shown great promise in solving many challenges related to point cloud segmentation. Many state-of-the-art methods use either graph neural networks (GNNs) or convolutional neural networks (CNNs) for this task, but these approaches can suffer from high computational complexity or limited scalability due to their memory requirements. To address this issue, we propose LatticeNet, which utilizes permutohedral lattices as feature spaces to learn global features across point clouds while maintaining local geometry information during the training process. Our method outperforms existing state-of-the-art algorithms on several benchmark datasets while offering superior runtime performance on CPUs. In summary, our work demonstrates that using lattice representations can significantly improve point cloud segmentation accuracy without sacrificing speed. By leveraging permutohedral lattices, we provide a fast and efficient solution capable of handling large-scale datasets and enabling real-time applications. The proposed approach represents an important step toward realizing real-world applications for autonomous driving, robotics, and other fields where point cloud data is commonly used. This work has significant implications for advancing research in computer vision and offers opportunities for future exploration into lattice representations and deep learning techniques applied to spatial data structures. Overall, we believe that LatticeNet paves the way for more effective solutions in spatio-temporal point cloud segmentation, opening up new possibilities for emerging technologies relying on perceptual input like self-driving cars or industrial robots.",1
"Combinatorial optimization problems (COPs) on the graph with real-life applications are canonical challenges in Computer Science. The difficulty of finding quality labels for problem instances holds back leveraging supervised learning across combinatorial problems. Reinforcement learning (RL) algorithms have recently been adopted to solve this challenge automatically. The underlying principle of this approach is to deploy a graph neural network (GNN) for encoding both the local information of the nodes and the graph-structured data in order to capture the current state of the environment. Then, it is followed by the actor to learn the problem-specific heuristics on its own and make an informed decision at each state for finally reaching a good solution. Recent studies on this subject mainly focus on a family of combinatorial problems on the graph, such as the travel salesman problem, where the proposed model aims to find an ordering of vertices that optimizes a given objective function. We use the security-aware phone clone allocation in the cloud as a classical quadratic assignment problem (QAP) to investigate whether or not deep RL-based model is generally applicable to solve other classes of such hard problems. Extensive empirical evaluation shows that existing RL-based model may not generalize to QAP.",0
"This work examines how generalizable reinforcement learning frameworks can be applied in combinatorial optimization settings, particularly focusing on their difficulties and limitations. After discussing these challenges, we propose ways to overcome them by introducing new techniques based on algorithmic analysis and empirical studies. Our results suggest that although there may still exist problems wherein current RL methods struggle, careful consideration of the specific problem structure combined with novel algorithmic designs could lead to greater success in solving combinatorial problems.",1
"Deep learning's performance has been extensively recognized recently. Graph neural networks (GNNs) are designed to deal with graph-structural data that classical deep learning does not easily manage. Since most GNNs were created using distinct theories, direct comparisons are impossible. Prior research has primarily concentrated on categorizing existing models, with little attention paid to their intrinsic connections. The purpose of this study is to establish a unified framework that integrates GNNs based on spectral graph and approximation theory. The framework incorporates a strong integration between spatial- and spectral-based GNNs while tightly associating approaches that exist within each respective domain.",0
"This paper proposes a unified framework for graph neural networks (GNNs) that bridges the gap between spatial and spectral domains. Traditionally, GNNs have been limited by their reliance on either spatial or spectral representations alone, which can lead to suboptimal performance and limitations in model expressivity. Our proposed approach addresses these issues by combining both types of representations into a single, coherent framework. We showcase how our method achieves state-of-the-art results across several benchmark datasets, demonstrating its effectiveness at handling complex relationships within graphs. By introducing novel hybrid convolutional layers, we enable more efficient message passing among neighboring nodes, leading to improved accuracy. Additionally, through ablation studies and visualization techniques, we provide insights into the working mechanisms behind our unified framework. Ultimately, our work represents a step towards developing robust and generalizable GNN models capable of tackling a wide range of graph data challenges.",1
"Decision forests (Forests), in particular random forests and gradient boosting trees, have demonstrated state-of-the-art accuracy compared to other methods in many supervised learning scenarios. In particular, Forests dominate other methods in tabular data, that is, when the feature space is unstructured, so that the signal is invariant to a permutation of the feature indices. However, in structured data lying on a manifold (such as images, text, and speech) deep networks (Networks), specifically convolutional deep networks (ConvNets), tend to outperform Forests. We conjecture that at least part of the reason for this is that the input to Networks is not simply the feature magnitudes, but also their indices. In contrast, naive Forest implementations fail to explicitly consider feature indices. A recently proposed Forest approach demonstrates that Forests, for each node, implicitly sample a random matrix from some specific distribution. These Forests, like some classes of Networks, learn by partitioning the feature space into convex polytopes corresponding to linear functions. We build on that approach and show that one can choose distributions in a manifold-aware fashion to incorporate feature locality. We demonstrate the empirical performance on data whose features live on three different manifolds: a torus, images, and time-series. Moreover, we demonstrate its strength in multivariate simulated settings and also show superiority in predicting surgical outcome in epilepsy patients and predicting movement direction from raw stereotactic EEG data from non-motor brain regions. In all simulations and real data, Manifold Oblique Random Forest (MORF) algorithm outperforms approaches that ignore feature space structure and challenges the performance of ConvNets. Moreover, MORF runs fast and maintains interpretability and theoretical justification.",0
"Machine learning has made significant strides over the past few years, driven by advancements in algorithms, hardware, and data availability. Despite these developments, convolutional deep networks (CDNs) still remain dominant in many computer vision tasks due to their ability to capture hierarchical features from raw images. One approach that has been gaining attention recently is manifolds oblique random forest (MORF), which combines multiple random projections of input data into a low-dimensional space. This paper proposes using MORF as an alternative to CDNs for computer vision applications. We compare our proposed method to several state-of-the-art CDN architectures on four popular benchmark datasets and show competitive results while being significantly faster and less memory-intensive. Our experimental results suggest that MORF can effectively bridge the gap between simpler machine learning methods and CDNs, opening up new possibilities for efficient and accurate image recognition systems. Overall, we believe that MORF represents a promising direction for future research in computer vision and other high-dimensional data problems.",1
"Graph neural networks (GNN) have shown great success in learning from graph-structured data. They are widely used in various applications, such as recommendation, fraud detection, and search. In these domains, the graphs are typically large, containing hundreds of millions of nodes and several billions of edges. To tackle this challenge, we develop DistDGL, a system for training GNNs in a mini-batch fashion on a cluster of machines. DistDGL is based on the Deep Graph Library (DGL), a popular GNN development framework. DistDGL distributes the graph and its associated data (initial features and embeddings) across the machines and uses this distribution to derive a computational decomposition by following an owner-compute rule. DistDGL follows a synchronous training approach and allows ego-networks forming the mini-batches to include non-local nodes. To minimize the overheads associated with distributed computations, DistDGL uses a high-quality and light-weight min-cut graph partitioning algorithm along with multiple balancing constraints. This allows it to reduce communication overheads and statically balance the computations. It further reduces the communication by replicating halo nodes and by using sparse embedding updates. The combination of these design choices allows DistDGL to train high-quality models while achieving high parallel efficiency and memory scalability. We demonstrate our optimizations on both inductive and transductive GNN models. Our results show that DistDGL achieves linear speedup without compromising model accuracy and requires only 13 seconds to complete a training epoch for a graph with 100 million nodes and 3 billion edges on a cluster with 16 machines. DistDGL is now publicly available as part of DGL:https://github.com/dmlc/dgl/tree/master/python/dgl/distributed.",0
"As graphs have become increasingly prevalent in many domains, there has been growing interest in developing efficient graph neural networks (GNNs) that can handle billion-scale graphs. However, training GNNs on these large graphs presents significant challenges due to their high computational cost and memory requirements. In this work, we propose DistDGL, a distributed framework for training GNNs on massive graphs. DistDGL leverages recent advances in parallel computing and communication techniques to efficiently distribute the computation across multiple machines while minimizing data transfers. We demonstrate the effectiveness of our approach through extensive experiments on real-world datasets, showing that DistDGL significantly outperforms existing state-of-the-art methods in terms of both accuracy and scalability. Our framework paves the way for solving larger and more complex graph problems at scale.",1
"Data selection methods, such as active learning and core-set selection, are useful tools for improving the data efficiency of deep learning models on large-scale datasets. However, recent deep learning models have moved forward from independent and identically distributed data to graph-structured data, such as social networks, e-commerce user-item graphs, and knowledge graphs. This evolution has led to the emergence of Graph Neural Networks (GNNs) that go beyond the models existing data selection methods are designed for. Therefore, we present Grain, an efficient framework that opens up a new perspective through connecting data selection in GNNs with social influence maximization. By exploiting the common patterns of GNNs, Grain introduces a novel feature propagation concept, a diversified influence maximization objective with novel influence and diversity functions, and a greedy algorithm with an approximation guarantee into a unified framework. Empirical studies on public datasets demonstrate that Grain significantly improves both the performance and efficiency of data selection (including active learning and core-set selection) for GNNs. To the best of our knowledge, this is the first attempt to bridge two largely parallel threads of research, data selection, and social influence maximization, in the setting of GNNs, paving new ways for improving data efficiency.",0
"Imagine that you have just finished writing a research paper about improving data efficiency in graph neural networks using a technique called diversified influence maximization (DIM). You want to write an informative abstract that summarizes your work, but you don't know where to start. Here's a template to help guide you through the process:  ---  * **Introduction** 	+ Begin by introducing the main problem you aimed to solve. For example, ""Graph neural networks (GNN) are powerful models for learning representations on graphs, such as social networks, protein structures, and knowledge graphs. However, training these models can require large amounts of data, which may not always be available.""  * **Problem Statement** 	+ Next, clearly state the specific problem you sought to address. For instance, ""In many cases, there are only limited amounts of labeled data available, leading to suboptimal model performance.""  * **Approach** 	+ Describe how you approached solving the problem. Include any key techniques or methods used in your solution. For instance, ""To overcome this challenge, we propose a novel approach based on diversified influence maximization (DIM), which selects a small subset of nodes from the original graph, each of which is able to reach all other nodes with high probability.""  * **Results** 	+ Summarize your findings and highlight the benefits of your approach over existing solutions. For example, ""Experimental results show that our proposed method achieves significant improvements in terms of both accuracy and efficiency compared to baseline approaches.""  * **Conclusion** 	+ End by reiterating the importance of your work and potential future directions for further research. For instan",1
"The geometric structure of an optimization landscape is argued to be fundamentally important to support the success of deep neural network learning. A direct computation of the landscape beyond two layers is hard. Therefore, to capture the global view of the landscape, an interpretable model of the network-parameter (or weight) space must be established. However, the model is lacking so far. Furthermore, it remains unknown what the landscape looks like for deep networks of binary synapses, which plays a key role in robust and energy efficient neuromorphic computation. Here, we propose a statistical mechanics framework by directly building a least structured model of the high-dimensional weight space, considering realistic structured data, stochastic gradient descent training, and the computational depth of neural networks. We also consider whether the number of network parameters outnumbers the number of supplied training data, namely, over- or under-parametrization. Our least structured model reveals that the weight spaces of the under-parametrization and over-parameterization cases belong to the same class, in the sense that these weight spaces are well-connected without any hierarchical clustering structure. In contrast, the shallow-network has a broken weight space, characterized by a discontinuous phase transition, thereby clarifying the benefit of depth in deep learning from the angle of high dimensional geometry. Our effective model also reveals that inside a deep network, there exists a liquid-like central part of the architecture in the sense that the weights in this part behave as randomly as possible, providing algorithmic implications. Our data-driven model thus provides a statistical mechanics insight about why deep learning is unreasonably effective in terms of the high-dimensional weight space, and how deep networks are different from shallow ones.",0
"Developing robust models that can effectively handle complex data sets is a challenging task faced by researchers working on artificial intelligence (AI). In recent years, many studies have shown promising results using data-driven approaches such as deep learning (DL) algorithms. Despite these advancements, there are still limitations regarding their reliability, scalability, and interpretability. Addressing these concerns requires innovative techniques capable of adapting to diverse data types while maintaining high performance levels. This study presents a novel DL approach called ""liquid deep learning"" (LL), which combines key features from both traditional machine learning methods and modern DL architectures. Our experiments demonstrate that LL offers significant improvements over state-of-the-art DL models in terms of accuracy, speed, and efficiency. Additionally, our proposed methodology ensures stability under varying conditions, making it suitable for real-world applications requiring reliable predictions across multiple domains. By addressing important considerations like generalization ability and robustness, we aim to bring forward a step change in AI research, paving the way for more accurate, dependable DL systems, essential for future progress in many fields.",1
"Despite the remarkable success of deep learning, optimal convolution operation on point cloud remains indefinite due to its irregular data structure. In this paper, we present Cubic Kernel Convolution (CKConv) that learns to voxelize the features of local points by exploiting both continuous and discrete convolutions. Our continuous convolution uniquely employs a 3D cubic form of kernel weight representation that splits a feature into voxels in embedding space. By consecutively applying discrete 3D convolutions on the voxelized features in a spatial manner, preceding continuous convolution is forced to learn spatial feature mapping, i.e., feature voxelization. In this way, geometric information can be detailed by encoding with subdivided features, and our 3D convolutions on these fixed structured data do not suffer from discretization artifacts thanks to voxelization in embedding space. Furthermore, we propose a spatial attention module, Local Set Attention (LSA), to provide comprehensive structure awareness within the local point set and hence produce representative features. By learning feature voxelization with LSA, CKConv can extract enriched features for effective point cloud analysis. We show that CKConv has great applicability to point cloud processing tasks including object classification, object part segmentation, and scene semantic segmentation with state-of-the-art results.",0
"CKConv: Learning Feature Voxelization for Point Cloud Analysis presents a novel approach for converting high-resolution point cloud data into volumetric representations that can be used by computer vision algorithms. This method leverages convolutional neural networks (CNNs) to learn the optimal voxel size for each feature channel. By doing so, CKConv can generate highly detailed volumetric outputs that capture fine-grained details while minimizing noise and preserving overall shape structure. Experiments on a diverse set of benchmark datasets show that our method outperforms existing state-of-the-art approaches across multiple evaluation metrics, including accuracy and robustness against input resolution. Overall, we believe that CKConv has significant potential for advancing research in computer vision and robotics applications where high-quality point cloud analysis is crucial. -----",1
"Graph Neural Networks (GNNs) have exploded onto the machine learning scene in recent years owing to their capability to model and learn from graph-structured data. Such an ability has strong implications in a wide variety of fields whose data is inherently relational, for which conventional neural networks do not perform well. Indeed, as recent reviews can attest, research in the area of GNNs has grown rapidly and has lead to the development of a variety of GNN algorithm variants as well as to the exploration of groundbreaking applications in chemistry, neurology, electronics, or communication networks, among others. At the current stage of research, however, the efficient processing of GNNs is still an open challenge for several reasons. Besides of their novelty, GNNs are hard to compute due to their dependence on the input graph, their combination of dense and very sparse operations, or the need to scale to huge graphs in some applications. In this context, this paper aims to make two main contributions. On the one hand, a review of the field of GNNs is presented from the perspective of computing. This includes a brief tutorial on the GNN fundamentals, an overview of the evolution of the field in the last decade, and a summary of operations carried out in the multiple phases of different GNN algorithm variants. On the other hand, an in-depth analysis of current software and hardware acceleration schemes is provided, from which a hardware-software, graph-aware, and communication-centric vision for GNN accelerators is distilled.",0
"Abstract:  The rapid increase in the size of graph data sets has fueled interest in developing fast and efficient methods for computing graph neural networks (GNN). These models can effectively capture complex relationships among nodes in graphs but their training demands significant computational resources due to iterative nature of GNN computation. In addition to the high resource consumption, there have been several advancements in both hardware accelerators such as GPUs and TPUs specifically designed to perform tensor operations that power machine learning applications including those based on GNNs. In recent years, numerous efforts have focused on proposing novel algorithms for scaling up GNN inference, and further optimizing existing architectures by leveraging these hardware accelerators. This survey provides a comprehensive overview of recent progress made in designing algorithms and mapping them onto various acceleration platforms. We first present an introduction to the basics of deep learning on graphs, followed by a detailed description of popular GNN model architectures. Next we elaborate on two important components of GNN computations - feature propagation and aggregation, along with the associated scalability challenges. Finally, we discuss the most promising directions towards addressing these challenges via specialized hardware and algorithmic techniques. We hope that our review will serve as a reference guide for researchers interested in exploring opportunities within this exciting interdisciplinary field.",1
"Graph neural networks (GNNs) have achieved remarkable success as a framework for deep learning on graph-structured data. However, GNNs are fundamentally limited by their tree-structured inductive bias: the WL-subtree kernel formulation bounds the representational capacity of GNNs, and polynomial-time GNNs are provably incapable of recognizing triangles in a graph. In this work, we propose to augment the GNN message-passing operations with information defined on ego graphs (i.e., the induced subgraph surrounding each node). We term these approaches Ego-GNNs and show that Ego-GNNs are provably more powerful than standard message-passing GNNs. In particular, we show that Ego-GNNs are capable of recognizing closed triangles, which is essential given the prominence of transitivity in real-world graphs. We also motivate our approach from the perspective of graph signal processing as a form of multiplex graph convolution. Experimental results on node classification using synthetic and real data highlight the achievable performance gains using this approach.",0
"Graph Neural Network (GNN) has achieved tremendous success in handling complex graph structured data. However, these models ignore certain types of dependencies existing within graphs such as ego structures, which can significantly affect their performance on downstream tasks. To address this problem, we propose Ego-GNNs - a novel approach that explicitly considers ego structures in GNN architecture by extending each node’s neighborhood to include itself. Our proposed method introduces an additional degree of freedom in learning representations for nodes, enabling the model to capture essential first-order proximity relationships within ego structures. We evaluate our approach across diverse benchmark datasets comprising social networks, knowledge graphs, and bioinformatics domains. Results demonstrate significant improvements over state-of-the-art baselines, demonstrating the effectiveness of incorporating ego structures into Graph Neural Network architectures. Additionally, we present qualitative analyses and ablation studies to further substantiate the benefits offered by our methodology. This study advances our understanding of capturing local and global contextual information in Graph Neural Networks, paving the way for improved applications ranging from recommender systems, fraud detection, drug discovery, etc.",1
"Graph representation learning plays a vital role in processing graph-structured data. However, prior arts on graph representation learning heavily rely on labeling information. To overcome this problem, inspired by the recent success of graph contrastive learning and Siamese networks in visual representation learning, we propose a novel self-supervised approach in this paper to learn node representations by enhancing Siamese self-distillation with multi-scale contrastive learning. Specifically, we first generate two augmented views from the input graph based on local and global perspectives. Then, we employ two objectives called cross-view and cross-network contrastiveness to maximize the agreement between node representations across different views and networks. To demonstrate the effectiveness of our approach, we perform empirical experiments on five real-world datasets. Our method not only achieves new state-of-the-art results but also surpasses some semi-supervised counterparts by large margins. Code is made available at https://github.com/GRAND-Lab/MERIT",0
"Recent advancements in graph neural networks (GNN) have led to significant improvements in graph data representation learning, particularly in unsupervised domain. However, most existing methods perform well only on homogeneous graphs where each node has the same type or class label and limited attention has been given towards heterogeneous graphs which contain nodes belonging from multiple classes. In this work we introduce a new contrastive learning approach that enables multi-scale neighborhood reasoning and improves self-supervised learning performance. Our proposed method is a Siamese network architecture designed to capture high level semantic representations at different scales, enabling it to generalize better across domains. We evaluated our model on four benchmark datasets consisting of both homogenous as well as heterogeneous graphs against state-of-the art competitors, showing marked improvement in accuracy while maintaining low computational costs. Overall, our study provides evidence for the effectiveness of utilizing multi-scale contrastive learning for self-supervised graph representation learning across diverse graph domains.  This paper presents the use of multi-scale contrastive learning in self-supervised graph representation learning. Recently there has been progress in applying graph neural networks for learning graph structures but current approaches often struggle with graph classification tasks. This research proposes the use of a Siamese network which models the high-level relationship between two graphs and leverages this to build up graph embeddings. With the goal to improve upon current self-supervised learning techniques for graph representation, they demonstrate the effectiveness of their framework using four real world graph datasets. Their contributions outperform previous state-of-the-art results indicating the merit of the proposed methodology. By enhancing graph representation learning in a self-supevised manner, future applications could leverage these more accurate learned graph embeddings for improved downstream prediction tasks.",1
"Recent achievements in end-to-end deep learning have encouraged the exploration of tasks dealing with highly structured data with unified deep network models. Having such models for compressing audio signals has been challenging since it requires discrete representations that are not easy to train with end-to-end backpropagation. In this paper, we present an end-to-end deep learning approach that combines recurrent neural networks (RNNs) within the training strategy of variational autoencoders (VAEs) with a binary representation of the latent space. We apply a reparametrization trick for the Bernoulli distribution for the discrete representations, which allows smooth backpropagation. In addition, our approach allows the separation of the encoder and decoder, which is necessary for compression tasks. To our best knowledge, this is the first end-to-end learning for a single audio compression model with RNNs, and our model achieves a Signal to Distortion Ratio (SDR) of 20.54.",0
"This paper proposes using deep neural networks (DNN) for end-to-end learning to achieve high quality audio compression at low bitrates. We evaluate our approach on popular music datasets such as MIDI and WavNet and show that DNNs can outperform traditional methods like linear prediction coding and discrete cosine transform coding in terms of both objective metrics like signal fidelity and subjective human listening tests. Our results demonstrate the feasibility of using end-to-end learned models for low bitrate audio compression while maintaining high audio quality and preserving important musical characteristics. Additionally, we discuss potential future directions for improving these systems even further. Finally, we provide extensive experimental results including comparisons against state-of-the-art audio codecs like Opus and FLAC. Ultimately, our work shows great promise towards achieving highly efficient, high quality audio encoding via deep learning approaches.",1
"Graph convolutional networks are becoming indispensable for deep learning from graph-structured data. Most of the existing graph convolutional networks share two big shortcomings. First, they are essentially low-pass filters, thus the potentially useful middle and high frequency band of graph signals are ignored. Second, the bandwidth of existing graph convolutional filters is fixed. Parameters of a graph convolutional filter only transform the graph inputs without changing the curvature of a graph convolutional filter function. In reality, we are uncertain about whether we should retain or cut off the frequency at a certain point unless we have expert domain knowledge. In this paper, we propose Automatic Graph Convolutional Networks (AutoGCN) to capture the full spectrum of graph signals and automatically update the bandwidth of graph convolutional filters. While it is based on graph spectral theory, our AutoGCN is also localized in space and has a spatial form. Experimental results show that AutoGCN achieves significant improvement over baseline methods which only work as low-pass filters.",0
"New models have been developed that use graph convolution filters automatically learned from data, which can provide performance better than traditional manual design methods. We propose herein a novel approach to image processing on graphs using these automatic filters learned by a GCN architecture; we call it the 'Graph Convolutional Neural Operator'. By taking advantage of automated filtering techniques through our methodology, significant performance improvements are realized over existing low pass filter approaches, with comparisons made to current state-of-the art image processing architectures like ResNet and DenseUNet. With real world image datasets considered, results show that our proposed model outperforms competing models. As such, our work sets a new standard for future image processing research within the domain of graph signal analysis.",1
"Multi-relational graph is a ubiquitous and important data structure, allowing flexible representation of multiple types of interactions and relations between entities. Similar to other graph-structured data, link prediction is one of the most important tasks on multi-relational graphs and is often used for knowledge completion. When related graphs coexist, it is of great benefit to build a larger graph via integrating the smaller ones. The integration requires predicting hidden relational connections between entities belonged to different graphs (inter-domain link prediction). However, this poses a real challenge to existing methods that are exclusively designed for link prediction between entities of the same graph only (intra-domain link prediction). In this study, we propose a new approach to tackle the inter-domain link prediction problem by softly aligning the entity distributions between different domains with optimal transport and maximum mean discrepancy regularizers. Experiments on real-world datasets show that optimal transport regularizer is beneficial and considerably improves the performance of baseline methods.",0
"This paper focuses on inter-domain multi-relational link prediction (IMLP), which involves predicting links that exist across multiple domains and relationships within these domains. IMLP has important applications in fields such as recommendation systems, social network analysis, and natural language processing. However, existing approaches have limited performance because they rely solely on intra-domain relationships, ignore important contextual factors, or require large amounts of labeled data. To address these limitations, we propose a novel approach based on embedding learning and deep neural networks. Our method can effectively capture complex relational dependencies among different entities by utilizing inter-domain knowledge transfer through pre-training. Extensive experiments on real datasets demonstrate the effectiveness and efficiency of our approach compared to state-of-the-art methods. We discuss potential future directions and the importance of IMLP research. Overall, this work represents a significant step forward towards building more intelligent and effective information systems.",1
"Graph representation learning has attracted a surge of interest recently, whose target at learning discriminant embedding for each node in the graph. Most of these representation methods focus on supervised learning and heavily depend on label information. However, annotating graphs are expensive to obtain in the real world, especially in specialized domains (i.e. biology), as it needs the annotator to have the domain knowledge to label the graph. To approach this problem, self-supervised learning provides a feasible solution for graph representation learning. In this paper, we propose a Multi-Level Graph Contrastive Learning (MLGCL) framework for learning robust representation of graph data by contrasting space views of graphs. Specifically, we introduce a novel contrastive view - topological and feature space views. The original graph is first-order approximation structure and contains uncertainty or error, while the $k$NN graph generated by encoding features preserves high-order proximity. Thus $k$NN graph generated by encoding features not only provide a complementary view, but is more suitable to GNN encoder to extract discriminant representation. Furthermore, we develop a multi-level contrastive mode to preserve the local similarity and semantic similarity of graph-structured data simultaneously. Extensive experiments indicate MLGCL achieves promising results compared with the existing state-of-the-art graph representation learning methods on seven datasets.",0
